,importe,fecha,agente
1847,0.000637737234529597,2022-02-18,3349
1848,0.00026786833391966546,2022-02-21,854
1849,0.0009129398811925116,2022-02-21,3349
1850,0.0007273315472618047,2022-02-24,3349
1851,0.0002475471140341534,2022-02-24,854
1852,0.00020346564981687468,2022-02-25,854
1853,0.0008865521943347131,2022-02-14,3349
1854,0.0002956860302672385,2022-02-22,854
1855,6.518908036351275e-05,2022-02-21,3492
1856,7.467786273648482e-05,2022-02-28,854
1857,0.0009772020804499327,2022-02-05,3349
1858,1.916215424874529e-05,2022-02-13,3492
1859,0.00011305147758986158,2022-03-16,3492
1860,0.00026398900980964475,2022-03-20,3349
1861,0.00025907895119621613,2022-03-22,854
1862,0.0006343087940520327,2022-04-02,3349
1863,0.00032031119701285085,2022-04-05,854
1864,0.0003564521813308466,2022-04-09,3348
1865,0.00041019783288650846,2022-03-24,3349
1866,0.0011441149109639275,2022-04-08,3349
1867,0.00034232841272498465,2022-04-08,854
1868,0.0005933769059243852,2022-03-14,3348
1869,0.0003841276466218526,2022-03-22,3348
1870,0.00013437577371705662,2022-03-15,3492
1871,0.00014348705641885066,2022-03-12,3492
1872,0.0006354055767881288,2022-03-25,3349
1873,8.269161579163533e-05,2022-03-28,3492
1874,9.871879769351195e-05,2022-03-22,3492
1875,6.307002742622801e-05,2022-03-27,3348
1876,0.00017448628595733142,2022-04-14,3348
1877,0.00029771520975654546,2022-04-16,3349
1878,0.00014593002229944425,2022-04-16,3348
1879,1.7667307177994e-05,2022-03-27,3492
1880,7.308677911443876e-05,2022-04-23,854
1881,5.724661417464222e-05,2022-04-24,854
1882,0.00024248757686950577,2022-04-18,854
1883,1.8802935418409175e-05,2022-04-17,3492
1884,0.001313917682022311,2022-05-05,3492
1885,0.0016884890001135045,2022-05-09,3349
1886,0.0008552175937526585,2022-05-07,3492
1887,0.0011306216908083954,2022-05-02,3348
1888,0.00028495109946431426,2022-05-03,854
1889,7.969881499472421e-05,2022-05-01,854
1890,0.00016239527544515713,2022-04-29,854
1891,0.00013901277496686275,2022-05-01,3492
1892,0.0010779689335396888,2022-04-28,3349
1893,0.00026648120407194657,2022-04-26,854
1894,0.0004334022341863459,2022-04-25,3348
1895,3.4739548260561955e-06,2022-04-24,3492
1896,7.867533003792015e-07,2019-05-18,854
1897,5.308297364008313e-07,2019-05-24,854
1898,2.156338958043311e-06,2019-06-06,854
1899,3.850680911310159e-06,2019-06-11,854
1900,4.807657998166114e-06,2019-06-25,854
1901,9.344353675756005e-06,2019-07-05,854
1902,8.680639524390379e-06,2019-07-15,854
1903,1.045364921547255e-06,2019-07-14,854
1904,6.00752054565445e-06,2019-07-18,854
1905,9.499491510737681e-07,2019-07-27,854
1906,6.799775129488263e-06,2019-08-26,854
1907,1.3657530216191554e-05,2019-08-27,854
1908,2.736815263980743e-05,2019-09-09,854
1909,1.006809152858164e-05,2019-09-20,854
1910,9.6009995268571e-06,2019-10-14,854
1911,2.060744667741197e-06,2019-10-17,3348
1912,5.131802812057001e-06,2019-10-19,854
1913,2.126257340943498e-05,2019-10-24,854
1914,5.01183748721911e-06,2019-10-30,3348
1915,1.954987879700437e-05,2019-10-31,3348
1916,6.266538453329036e-07,2019-10-26,3348
1917,3.932995583509623e-05,2019-11-05,854
1918,3.173685705475444e-05,2019-11-06,854
1919,1.815954995603453e-05,2019-11-05,3348
1920,1.465004300870471e-05,2019-11-11,3348
1921,4.37712152226921e-07,2019-11-17,3348
1922,1.6505108210442026e-05,2019-11-25,3349
1923,1.0010563000818314e-05,2019-11-30,3348
1924,9.154316240253618e-06,2019-12-01,854
1925,7.841613771432104e-05,2019-12-06,3349
1926,2.520890401375269e-05,2019-12-04,854
1927,3.526160590193538e-06,2019-12-07,3348
1928,3.865795590133981e-06,2019-12-08,3348
1929,5.503507155051185e-05,2019-12-13,3349
1930,2.059771221687162e-05,2019-12-15,3349
1931,2.618157032600736e-05,2019-12-18,854
1932,2.1848063044628774e-05,2019-12-22,3349
1933,7.161353704685553e-06,2019-12-22,854
1934,8.009324942619723e-05,2019-12-20,3349
1935,2.1563118722762094e-05,2019-12-23,3348
1936,1.7076353194482552e-05,2020-01-01,3349
1937,4.8735824981454915e-05,2020-01-02,854
1938,2.9802884036811576e-05,2020-01-03,3348
1939,2.6960300493858575e-05,2020-01-10,3348
1940,2.4944276069164674e-05,2020-01-16,854
1941,1.6577419000796557e-05,2020-01-17,854
1942,3.6926387433923924e-05,2020-01-20,854
1943,2.5993039023312017e-05,2020-01-21,3348
1944,5.39693389528846e-05,2020-01-21,3349
1945,6.8973536574258155e-06,2020-01-18,3348
1946,5.9811076136305404e-05,2020-01-23,3349
1947,2.726040463749425e-05,2020-01-27,854
1948,2.483266834503944e-05,2020-01-31,854
1949,1.0774201061318294e-05,2020-01-29,3348
1950,3.4452474012464054e-05,2020-02-06,854
1951,7.5118578946517605e-06,2020-02-09,854
1952,1.8465516526686178e-08,2020-02-08,3348
1953,3.342563616600508e-05,2020-02-12,854
1954,6.190792695237459e-06,2020-02-15,854
1955,2.2211746922632642e-05,2020-02-19,854
1956,0.00014121733274620403,2020-02-28,3349
1957,1.606064103205599e-05,2020-02-27,3348
1958,9.439849061969156e-05,2020-02-29,3349
1959,6.3938005196680815e-06,2020-03-01,854
1960,0.00017018957017626656,2020-03-09,3349
1961,5.511897381801487e-05,2020-03-14,3349
1962,0.00011563934001273938,2020-03-18,3349
1963,4.111259944106815e-05,2020-03-20,3348
1964,2.603552263862133e-05,2020-03-19,3348
1965,0.0001052123374466296,2020-03-23,3349
1966,1.3822035212296057e-05,2020-03-21,854
1967,0.00021163699689361452,2020-03-26,3349
1968,5.6368391007587825e-05,2020-03-27,3348
1969,0.0001817641310320288,2020-03-28,3349
1970,5.477052773595802e-05,2020-03-28,854
1971,0.0003512707520583831,2020-03-30,3349
1972,0.0002803838543245564,2020-04-01,3349
1973,0.00018289758830717168,2020-04-04,854
1974,0.0003854573792667395,2020-04-07,854
1975,0.0001294788517006725,2020-04-09,3348
1976,0.00014319374218455902,2020-04-11,854
1977,0.0002833971377068625,2020-04-13,854
1978,8.052478109883994e-05,2020-04-12,854
1979,0.00022983676921379574,2020-04-21,3348
1980,0.00034519814974945753,2020-04-29,3349
1981,0.0003163007839459119,2020-04-28,3349
1982,0.00015474455169530552,2020-05-03,3348
1983,0.00011425227787943823,2020-04-26,3349
1984,9.433788005994434e-07,2020-05-03,3494
1985,0.0003581718813075868,2020-05-05,3348
1986,0.00011088398422045712,2020-05-10,3348
1987,0.00015275794405524617,2020-05-20,854
1988,0.00013090859033277596,2020-05-29,3492
1989,9.214495890069669e-06,2020-05-23,3492
1990,3.493575386393624e-05,2020-05-24,854
1991,3.550142164229619e-05,2020-05-25,3348
1992,9.540961461732717e-05,2020-05-30,3492
1993,0.0001913258192614508,2020-06-03,854
1994,0.00042495885982591426,2020-06-04,3492
1995,0.000282227549659967,2020-06-02,3492
1996,0.00021669161963309476,2020-06-09,3348
1997,0.0002976412102096512,2020-06-10,854
1998,0.00010174500426984906,2020-06-06,854
1999,0.000313699530483935,2020-06-06,3492
2000,0.0001357347774579824,2020-06-06,3348
2001,0.000503119231976565,2020-06-09,3349
2002,0.00029361047050567324,2020-06-07,3349
2003,8.298267493062053e-05,2020-06-07,3348
2004,5.032518085987218e-05,2020-06-14,854
2005,0.0001925583447817219,2020-06-18,854
2006,0.000147580074919595,2020-06-22,854
2007,0.00036346382871763527,2020-06-24,3349
2008,0.0001249383024571267,2020-06-29,3348
2009,6.808694965063494e-05,2020-06-25,3492
2010,0.00030239062765269147,2020-06-26,3349
2011,0.00019359654223474732,2020-07-03,854
2012,0.0004624231049320212,2020-07-02,3492
2013,0.0007544627630499818,2020-07-07,3349
2014,0.0002481630279624399,2020-07-07,3348
2015,0.0002227484732100121,2020-07-08,3348
2016,8.937244336450408e-05,2020-07-10,3348
2017,0.00010193902864819081,2020-07-10,3492
2018,0.0001643291479174494,2020-07-16,854
2019,0.00011939756406843674,2020-07-14,3348
2020,0.00046198296532051536,2020-07-13,3349
2021,0.00037727390925726943,2020-07-17,3492
2022,5.258272824903515e-06,2020-07-15,3494
2023,0.00030849319461744983,2020-07-20,3349
2024,5.851319799509219e-06,2020-07-22,3494
2025,0.00012299399375669188,2020-07-27,3348
2026,0.00016610087308654626,2020-07-27,854
2027,0.00010280824169377964,2020-07-23,3348
2028,4.364413783203784e-06,2020-07-25,3494
2029,0.00018825783288935863,2020-07-31,854
2030,0.00015941628633751607,2020-08-07,3348
2031,0.0006565076485599152,2020-08-07,3349
2032,0.0008031750069984416,2020-08-07,3492
2033,2.8614389303697936e-05,2020-08-08,3494
2034,0.00022756740873666254,2020-08-09,3349
2035,0.00017884867446385868,2020-08-12,3492
2036,0.0004157045396503962,2020-08-18,3349
2037,0.00047688696612313146,2020-08-13,3349
2038,0.00024762832003665853,2020-08-20,854
2039,3.443000924138569e-05,2020-08-26,3494
2040,4.2744340441096174e-05,2020-08-21,3494
2041,0.00037949593940834363,2020-09-01,854
2042,1.249061381086929e-05,2020-08-30,3494
2043,8.397634502409169e-05,2020-09-01,3494
2044,0.00021107928248141275,2020-09-05,854
2045,0.00022474213751318234,2020-09-03,3348
2046,0.0002521792993524907,2020-09-03,854
2047,8.821021977352747e-05,2020-09-07,3494
2048,0.00020080559766881347,2020-09-08,3348
2049,0.0005443913624819607,2020-09-10,854
2050,0.0004032918281992264,2020-09-14,854
2051,0.0002909521563610011,2020-09-15,3492
2052,1.1569781859430334e-05,2020-09-13,3494
2053,0.00047512984059289306,2020-09-16,3349
2054,0.00030555557286320116,2020-09-22,854
2055,3.361926862150467e-05,2020-09-23,3494
2056,0.00038960541675788613,2020-09-22,3349
2057,0.0003534652614285199,2020-09-24,3349
2058,0.00025281689831007536,2020-09-28,854
2059,0.00011090346545325013,2020-09-27,3349
2060,2.4736154780217497e-05,2020-09-27,3348
2061,7.029433707185758e-05,2020-09-29,3492
2062,0.00031896147835496576,2020-10-03,3349
2063,0.0002656985115846806,2020-10-05,3348
2064,0.0006712537865352229,2020-10-05,3349
2065,0.00010042023324502669,2020-10-05,3494
2066,0.00039397533387649657,2020-10-09,854
2067,0.00010506256341431498,2020-10-09,3494
2068,0.00031405147104033844,2020-10-12,3349
2069,0.0004444158693249432,2020-10-20,3349
2070,4.9502062865206294e-05,2020-10-18,854
2071,0.00031731323555652595,2020-10-19,854
2072,0.0003002353844370446,2020-10-23,3349
2073,6.874797164090677e-05,2020-10-23,3494
2074,5.442457477564579e-05,2020-10-17,3348
2075,5.9908997340235846e-05,2020-10-23,3492
2076,5.520521531085853e-05,2020-10-29,3494
2077,8.077693317494453e-05,2020-10-27,3348
2078,0.00024543031003631903,2020-10-28,854
2079,4.9021134550787066e-06,2020-10-25,3492
2080,0.0007709983427484139,2020-11-02,3349
2081,0.00028809379535871114,2020-11-03,3348
2082,0.00031042962177004835,2020-11-04,3492
2083,0.00032514428895671633,2020-11-07,3349
2084,0.00018527181174203127,2020-11-11,3348
2085,0.0004723117553055032,2020-11-16,3349
2086,0.00012176396956597368,2020-11-16,3348
2087,0.00011430030381724323,2020-11-15,3349
2088,4.1038027399550994e-05,2020-11-21,3492
2089,0.0001010331082323224,2020-11-22,3349
2090,8.766318987566668e-05,2020-11-24,3348
2091,0.0002806314838983358,2020-11-25,854
2092,0.0005064122723459474,2020-11-30,3349
2093,0.00035494604852380273,2020-12-01,3348
2094,0.0003741656594819895,2020-12-02,3492
2095,4.832887364245741e-05,2020-12-07,3494
2096,0.00011192131780166818,2020-12-07,3348
2097,7.815660681863316e-05,2020-12-08,3492
2098,9.48195655446712e-05,2020-12-09,3494
2099,0.00042670011761092536,2020-12-11,854
2100,0.0006113882187601929,2020-12-11,3349
2101,0.0004259499711351751,2020-12-15,854
2102,0.00026822135995870506,2020-12-12,3349
2103,3.859519694779289e-05,2020-12-13,3494
2104,0.00013144199526900354,2020-12-15,3492
2105,6.2972356560448066e-06,2020-12-13,3492
2106,0.0001275702059269222,2020-12-16,3348
2107,0.00010495088387186787,2020-12-21,3492
2108,0.00025332750400703996,2020-12-19,3349
2109,9.265589496194182e-06,2020-12-20,3492
2110,0.0004692452873779303,2020-12-22,854
2111,4.156098379592373e-05,2020-12-25,854
2112,0.00018622154133423534,2020-12-22,3348
2113,0.0002781054447388687,2020-12-23,854
2114,0.0003039301764989216,2021-01-03,3349
2115,0.00020416382445102163,2020-12-30,3348
2116,0.0005474118379562132,2021-01-13,3349
2117,0.00024026985581774326,2021-01-12,3348
2118,0.0006603463932661318,2021-01-14,3349
2119,0.0005234222920864063,2021-01-20,3349
2120,0.0001750261955815676,2021-01-18,3348
2121,0.0005268895760163376,2021-01-15,3349
2122,4.070715013097358e-05,2021-01-17,3348
2123,0.0002996247214540622,2021-01-27,854
2124,4.409439767107004e-05,2021-01-26,3492
2125,4.382702831853896e-05,2021-01-27,3492
2126,0.0005178648282365308,2021-01-28,3349
2127,0.00016610574031681642,2021-01-28,3348
2128,0.00021478620568382825,2021-01-29,3348
2129,0.0001399677534524189,2021-01-29,3492
2130,0.00041985127415198904,2021-02-02,854
2131,0.0008410714855447934,2021-02-08,3349
2132,0.00036738902421580506,2021-02-09,3348
2133,0.00026212509248675,2021-02-12,854
2134,0.0004889953012664909,2021-02-10,3492
2135,0.00018848362969329203,2021-02-19,3348
2136,0.00018668811419209045,2021-02-17,3348
2137,0.0004797717952549556,2021-02-18,3349
2138,0.00014548161742506817,2021-02-18,854
2139,0.0001486749801195625,2021-02-26,3492
2140,0.00016888119424834922,2021-02-23,3348
2141,0.0005079532924417996,2021-02-27,3349
2142,0.0003631343242049814,2021-03-02,3492
2143,6.993360390090622e-07,2021-03-01,854
2144,0.0010597613925290342,2021-03-04,3349
2145,0.00037988157712136463,2021-03-06,3492
2146,0.00019201727990847972,2021-03-16,3348
2147,0.00010321760612839168,2021-03-12,3492
2148,8.174662415672207e-05,2021-03-18,3492
2149,4.058509386699349e-05,2021-03-22,3492
2150,4.6996678655106594e-05,2021-03-25,3492
2151,3.859167785002167e-05,2021-03-20,3492
2152,1.7646787657462068e-06,2021-03-21,3492
2153,5.5488887422452235e-05,2021-03-29,3492
2154,0.00013518705400032764,2021-04-04,3348
2155,0.0009709016704240615,2021-04-05,3349
2156,0.0005687952220947321,2021-04-16,3349
2157,0.0006369945592112724,2021-04-15,3349
2158,0.00011625865402557801,2021-04-16,3492
2159,2.5972726749937457e-06,2021-04-12,854
2160,0.0001362826712276576,2021-04-24,3349
2161,0.00024582526771556556,2021-04-17,3349
2162,5.690214887956857e-05,2021-04-19,3492
2163,0.0005225586069996488,2021-04-26,3349
2164,8.529431177590567e-05,2021-04-28,3492
2165,0.0005632890590981384,2021-04-30,3349
2166,0.00014330754754933323,2021-05-01,3492
2167,0.0010363976304768898,2021-05-03,3349
2168,0.000965048676231677,2021-05-06,3349
2169,0.0001637870755357491,2021-05-08,3348
2170,0.0009090966775944833,2021-05-07,3492
2171,0.00018966855197788106,2021-05-14,3348
2172,0.00011923388600900969,2021-05-14,3492
2173,2.5364671798014695e-05,2021-05-15,854
2174,4.8360816380069474e-05,2021-05-19,3492
2175,4.3440522629799475e-05,2021-05-16,3348
2176,0.00042476296817120415,2021-05-26,3349
2177,0.00030463119103471016,2021-05-29,3349
2178,8.295559121547044e-05,2021-05-26,3492
2179,1.951960019250745e-05,2021-05-24,854
2180,0.0005138351042488192,2021-06-01,3348
2181,0.0009235373640391048,2021-06-02,3349
2182,0.0007760096918710443,2021-06-10,3492
2183,0.0001907093410463497,2021-06-11,3348
2184,0.0006604743058012718,2021-06-14,3349
2185,0.00023212156857817714,2021-06-14,3348
2186,0.00016593612801205153,2021-06-15,3348
2187,3.78577664189163e-05,2021-06-13,854
2188,0.0001991699743755008,2021-06-27,3349
2189,0.0012677555774101832,2021-07-01,3349
2190,0.00013719808397372408,2021-07-01,854
2191,0.00011828254153053975,2021-06-30,854
2192,0.00010964267839735044,2021-06-28,854
2193,0.00038913645542784116,2021-07-04,3349
2194,0.00011800778309866512,2021-07-04,3348
2195,0.0011741119917430534,2021-07-06,3349
2196,0.0001591276013070564,2021-07-06,854
2197,0.0005843729628864457,2021-07-05,3492
2198,5.7461855737213984e-05,2021-07-04,3492
2199,0.0007945120450409894,2021-07-12,3349
2200,0.0001452041545203874,2021-07-14,3348
2201,0.00015120916758063288,2021-07-14,3492
2202,0.0002789732583531572,2021-07-17,3349
2203,0.0005489300608647545,2021-07-16,3349
2204,6.086487047688718e-05,2021-07-19,3492
2205,9.364018763452988e-05,2021-07-26,854
2206,0.00013442611015287352,2021-07-27,3348
2207,7.882686054119231e-05,2021-07-30,854
2208,0.00018559386151287586,2021-07-30,3348
2209,7.033332416086827e-05,2021-07-29,3492
2210,4.5346088423517934e-05,2021-07-27,3492
2211,1.672956508968468e-05,2021-07-24,3492
2212,5.4779117207252684e-05,2021-07-28,3492
2213,0.0005259871726462883,2021-08-02,3348
2214,0.001025338575379595,2021-08-02,3349
2215,3.991050847365004e-05,2021-07-31,854
2216,0.000550912894964988,2021-08-07,3349
2217,0.001248666599875559,2021-08-05,3349
2218,0.0001704740958999144,2021-08-05,854
2219,0.00017327653094899464,2021-08-11,854
2220,0.0011743050188726973,2021-08-09,3349
2221,0.00021236479761150548,2021-08-12,3348
2222,0.0001328963983647864,2021-08-17,854
2223,0.0001634342875231477,2021-08-12,3492
2224,0.00010794925777055548,2021-08-13,854
2225,7.421366193520321e-05,2021-08-17,3492
2226,0.00011044075436915916,2021-08-13,3492
2227,9.585324665122756e-05,2021-08-20,3492
2228,0.0006914433798523787,2021-08-23,3349
2229,0.00011587757780197128,2021-08-25,854
2230,5.851962060501868e-05,2021-08-27,3492
2231,4.407938148594477e-05,2021-08-22,854
2232,0.0001302553062536967,2021-08-24,854
2233,4.154986426774747e-05,2021-08-23,3492
2234,3.509138211545863e-05,2021-08-21,3492
2235,6.610548215046886e-05,2021-08-28,3492
2236,0.0004963831720102805,2021-09-02,3348
2237,0.0012900915064191232,2021-09-08,3349
2238,6.628383782293242e-06,2021-09-10,854
2239,0.00011021386797868553,2021-09-14,3492
2240,4.078152108118952e-05,2021-09-25,3492
2241,0.0002594447711563074,2021-10-02,3492
2242,0.001220736577620642,2021-10-04,3349
2243,0.0007853840368780098,2021-10-08,3349
2244,0.0008725792585684252,2021-10-09,3492
2245,7.708371496029231e-05,2021-10-10,3348
2246,0.00037990449947775085,2021-10-11,854
2247,0.000611085631754573,2021-10-12,3492
2248,0.00034607375872959615,2021-10-16,3349
2249,0.0008624525037825948,2021-10-19,3349
2250,0.00040948604970634476,2021-10-22,854
2251,0.0008215934558489315,2021-10-25,3349
2252,0.0006797326186271337,2021-10-26,3349
2253,0.0006037947260050569,2021-10-31,3349
2254,0.00016181504701502772,2021-10-31,854
2255,0.00047073629114248596,2021-11-02,3492
2256,0.0006950319341486538,2021-11-04,854
2257,0.00011867467161985704,2021-11-07,3348
2258,0.0009473503394347345,2021-11-11,3349
2259,0.0003762160356360059,2021-11-13,3349
2260,5.3706561869048565e-05,2021-11-13,3348
2261,6.992328873793481e-05,2021-11-13,3492
2262,1.3575714783926632e-05,2021-11-14,3492
2263,0.00022871555388460221,2021-11-16,854
2264,2.144352069734172e-05,2021-11-21,3348
2265,4.45633651569712e-05,2021-11-22,3348
2266,1.2867327584410934e-05,2021-11-22,3492
2267,0.000255701706922379,2021-11-25,854
2268,2.0269797967059016e-05,2021-11-28,3348
2269,0.0004093633696489405,2021-12-07,854
2270,0.0013720388504737365,2021-12-06,3349
2271,0.00011372308149687173,2021-12-05,3492
2272,0.0008486117588714778,2021-12-08,3349
2273,0.0003316996581291008,2021-12-09,854
2274,0.00020080710585357257,2021-12-13,3492
2275,0.00024063001854602385,2021-12-14,3348
2276,0.0008674772747236052,2021-12-21,3349
2277,0.00037325809340057445,2021-12-17,854
2278,0.00012530919073878934,2021-12-19,3348
2279,0.0003277204901360758,2021-12-19,3349
2280,0.00010467158447009953,2021-12-24,854
2281,0.00012264312226730817,2021-12-29,3492
2282,3.85704934970245e-05,2022-01-01,854
2283,0.0015915307649699202,2022-01-03,3349
2284,0.0005498945501480773,2022-01-07,3348
2285,9.747626685502952e-05,2022-01-09,854
2286,0.0018012594998048181,2022-01-10,3492
2287,0.00023408266635031118,2022-01-13,3492
2288,0.00042409086358789294,2022-01-15,3349
2289,0.00019008275491543455,2022-01-20,854
2290,0.00020947276612797464,2022-01-25,854
2291,4.377142657375358e-05,2022-01-27,3492
2292,0.0008548627435282436,2022-02-01,3348
2293,0.000525075929466794,2022-02-02,3492
2294,0.001257673415646373,2022-02-04,3492
2295,0.0006083415562738375,2022-02-08,3348
2296,0.0002992642796603024,2022-02-24,3348
2297,9.743591726985552e-05,2022-02-24,3492
2298,0.0009889921455181294,2022-03-03,3348
2299,0.0004518893434044879,2022-02-12,3349
2300,5.253798543451527e-05,2022-02-12,854
2301,4.019158486589645e-05,2022-02-19,3492
2302,0.00041561370999276164,2022-02-28,3348
2303,8.798620406397626e-05,2022-02-28,3492
2304,0.00010785452940401981,2022-02-20,3348
2305,0.00010816610395963282,2022-02-14,3492
2306,0.0007888259566286116,2022-02-26,3348
2307,0.0012022975558988666,2022-03-09,3492
2308,0.0015274511299386236,2022-03-10,3492
2309,0.0010066758416371723,2022-04-12,3349
2310,0.0008572736168787253,2022-03-31,3349
2311,0.0014010802263762791,2022-04-06,3349
2312,0.0010087389686212474,2022-03-28,3349
2313,0.00033868751313183266,2022-03-14,854
2314,0.00046496278136483386,2022-03-15,3348
2315,0.0013848464005909338,2022-04-07,3492
2316,0.00011817563072466427,2022-04-10,854
2317,0.0002941242813517449,2022-03-12,3348
2318,9.447187252901786e-06,2022-03-20,3492
2319,0.0007314540954045464,2022-04-04,3492
2320,0.0002721462312484505,2022-04-13,854
2321,0.00043494175430524733,2022-04-13,3348
2322,0.0004286934700173835,2022-04-14,3349
2323,0.00026829171729070495,2022-04-21,854
2324,0.0002982492036030123,2022-04-19,854
2325,0.00010585281939684897,2022-04-20,3492
2326,0.00014306571268815206,2022-04-21,3492
2327,0.0010986386425982507,2022-04-18,3349
2328,2.9368563761328586e-05,2022-04-23,3492
2329,0.00037842071448051834,2022-04-24,3349
2330,0.0004026141238387621,2022-05-14,3349
2331,0.00033444305851761065,2022-05-12,3348
2332,0.0003312622394060175,2022-05-11,854
2333,0.0004017151739040184,2022-05-11,3492
2334,0.0004132377177752322,2022-05-05,854
2335,0.0005928703754041982,2022-05-05,3348
2336,0.0013266358942510162,2022-05-10,3492
2337,0.0002052953405795222,2022-05-08,3492
2338,0.0015353103279131756,2022-05-02,3349
2339,0.0005394558555591684,2022-05-01,3349
2340,0.0002232668722208747,2022-04-28,854
2341,0.0008423671332141249,2022-04-26,3349
2342,2.3544487729229616e-06,2019-05-14,854
2343,2.0245461815708146e-06,2019-05-15,854
2344,3.1568133245228574e-06,2019-05-21,854
2345,2.5555544378002737e-06,2019-06-15,854
2346,6.1833646288049e-06,2019-06-24,854
2347,4.005539680812602e-06,2019-06-28,854
2348,3.1154644386989598e-06,2019-07-09,854
2349,7.200853781709524e-06,2019-07-23,854
2350,1.0877315755895363e-06,2019-07-20,854
2351,4.21866568081752e-06,2019-08-11,854
2352,1.6168134592314577e-05,2019-09-03,854
2353,1.538008035433365e-05,2019-09-04,854
2354,2.2125023221056482e-05,2019-09-11,854
2355,2.7549138914803183e-05,2019-09-18,854
2356,7.130061435874356e-07,2019-09-22,854
2357,2.6087143596423515e-06,2019-09-29,854
2358,2.703189515294654e-05,2019-10-02,854
2359,1.6922144893780972e-05,2019-10-04,854
2360,2.671003416169086e-05,2019-10-07,854
2361,3.4096158694283206e-05,2019-10-08,854
2362,3.2069137858536236e-07,2019-10-09,3348
2363,6.338385502519545e-06,2019-10-22,3348
2364,6.024633825778082e-07,2019-10-20,854
2365,4.677978732308407e-07,2019-10-24,3348
2366,5.2789954886887135e-06,2019-11-03,854
2367,3.976962144567779e-06,2019-11-02,3348
2368,3.07470877221364e-05,2019-11-13,854
2369,6.862049822350624e-06,2019-11-18,3348
2370,9.491101078792174e-06,2019-11-19,3348
2371,2.75234484750972e-07,2019-11-24,3348
2372,3.596109583734844e-05,2019-11-28,3349
2373,2.1354710160527466e-05,2019-12-02,3348
2374,1.1284221951947693e-05,2019-12-11,3348
2375,2.870387288078564e-05,2019-12-30,854
2376,4.429708949488447e-06,2019-12-29,854
2377,3.745077198892568e-06,2019-12-31,854
2378,8.414220225659924e-06,2020-01-01,3348
2379,1.2431730994750855e-05,2020-01-05,3348
2380,3.197106070624976e-05,2020-01-05,3349
2381,4.233641442487341e-05,2020-01-09,854
2382,2.7675943395834368e-05,2020-01-21,854
2383,3.1986885360483984e-05,2020-01-24,3349
2384,1.2722461821407543e-05,2020-01-27,3348
2385,2.0381814029642834e-06,2020-01-25,3348
2386,1.8405579007212405e-06,2020-01-25,3349
2387,3.420360916354867e-05,2020-02-05,854
2388,4.284191486512962e-05,2020-02-11,854
2389,2.793644486484341e-06,2020-02-08,3349
2390,2.310617640700316e-05,2020-02-14,854
2391,6.605102129102506e-05,2020-02-17,3349
2392,2.3519447758324494e-05,2020-02-18,854
2393,2.038414915107937e-05,2020-02-20,3348
2394,1.5155350565467925e-05,2020-02-24,3349
2395,1.261794974748225e-05,2020-02-24,3348
2396,5.566022541889387e-06,2020-02-25,854
2397,0.00012970571141576943,2020-03-02,3349
2398,5.41387542702524e-05,2020-03-05,3348
2399,3.640740977258235e-05,2020-03-06,854
2400,5.474792138018798e-05,2020-03-09,3348
2401,9.622694815915512e-06,2020-03-08,3348
2402,3.3314202857804366e-05,2020-03-12,854
2403,3.3176239861507916e-05,2020-03-16,854
2404,3.628392945387733e-05,2020-03-25,854
2405,2.2349925373894674e-05,2020-03-24,3348
2406,4.240103039502846e-05,2020-03-26,3348
2407,0.0004124805064285628,2020-03-31,3349
2408,0.0005186022567134553,2020-04-02,3349
2409,0.0002499305774091085,2020-04-03,854
2410,0.00010535300901963625,2020-04-05,3348
2411,0.0003041077647413173,2020-04-06,3348
2412,0.00026417102206066715,2020-04-08,3348
2413,0.0003237784337478849,2020-04-10,3349
2414,0.0006543219872070316,2020-04-15,3349
2415,0.00020598879982785092,2020-04-20,854
2416,0.0004966074955126396,2020-04-20,3349
2417,0.00017269878743280163,2020-04-22,3348
2418,9.82564457010303e-05,2020-05-02,854
2419,0.0006281446356944456,2020-05-07,3349
2420,0.0002765333601408831,2020-05-10,3349
2421,0.00010056745875289127,2020-05-11,3494
2422,8.23284038626037e-05,2020-05-12,3494
2423,3.8255514752955225e-05,2020-05-09,3494
2424,0.0007187816006675864,2020-05-17,3494
2425,0.00014265626207155376,2020-05-19,3348
2426,0.0002274104303006892,2020-05-20,3348
2427,0.00037567626759646135,2020-05-20,3349
2428,0.0004703384689381731,2020-05-16,3494
2429,0.0003794131616105658,2020-05-27,3349
2430,0.00012371136645424852,2020-05-22,854
2431,5.8656375001555804e-05,2020-05-23,3348
2432,0.00010233419357459476,2020-05-30,854
2433,8.286317129499461e-05,2020-05-31,854
2434,0.00023924873881360858,2020-06-11,3348
2435,0.0003031813945712867,2020-06-19,3349
2436,0.00012674434242040914,2020-06-17,3348
2437,7.246263480646691e-05,2020-06-15,854
2438,7.35624811069785e-06,2020-06-15,3492
2439,0.00015657710698301932,2020-06-23,3348
2440,0.00033748779422098805,2020-06-30,3492
2441,0.00015925922171955643,2020-06-25,854
2442,5.0093183056834044e-05,2020-06-27,854
2443,5.428931625215546e-06,2020-06-29,3494
2444,2.6675376691512426e-07,2020-06-27,3494
2445,0.0007040954781859303,2020-07-01,3349
2446,0.00041226383465540995,2020-07-01,3348
2447,0.000308616988884819,2020-07-04,3492
2448,0.00025690779714434875,2020-07-02,3348
